112 201
-3.171880e+00 -3.468977e+00 8.048140e+00 201 472
3.578918e-02 1.512033e-02 -3.319643e-01 0.000000e+00
8.600838e-02 3.633711e-02 -7.977751e-01 3.000000e-02
1.408717e-01 5.951597e-02 -1.306663e+00 6.000000e-02
2.002357e-01 8.459624e-02 -1.857296e+00 9.000000e-02
2.639009e-01 1.114938e-01 -2.447826e+00 1.200000e-01
3.316138e-01 1.401013e-01 -3.075900e+00 1.500000e-01
4.030679e-01 1.702895e-01 -3.738677e+00 1.800000e-01
4.779072e-01 2.019079e-01 -4.432852e+00 2.100000e-01
5.557297e-01 2.347866e-01 -5.154699e+00 2.400000e-01
6.360919e-01 2.687382e-01 -5.900102e+00 2.700000e-01
7.185141e-01 3.035603e-01 -6.664613e+00 3.000000e-01
8.024864e-01 3.390372e-01 -7.443503e+00 3.300000e-01
8.874753e-01 3.749435e-01 -8.231821e+00 3.600000e-01
9.729299e-01 4.110467e-01 -9.024460e+00 3.900000e-01
1.058290e+00 4.471100e-01 -9.816223e+00 4.200000e-01
1.142993e+00 4.828956e-01 -1.060189e+01 4.500000e-01
1.226482e+00 5.181682e-01 -1.137629e+01 4.800000e-01
1.308210e+00 5.526971e-01 -1.213437e+01 5.100000e-01
1.387653e+00 5.862604e-01 -1.287125e+01 5.400000e-01
1.464311e+00 6.186471e-01 -1.358229e+01 5.700000e-01
1.537716e+00 6.496596e-01 -1.426317e+01 6.000000e-01
1.607440e+00 6.791168e-01 -1.490989e+01 6.300000e-01
1.673097e+00 7.068557e-01 -1.551889e+01 6.600000e-01
1.734348e+00 7.327331e-01 -1.608703e+01 6.900000e-01
1.790906e+00 7.566278e-01 -1.661163e+01 7.200000e-01
1.842536e+00 7.784408e-01 -1.709053e+01 7.500000e-01
1.889060e+00 7.980967e-01 -1.752208e+01 7.800000e-01
1.930357e+00 8.155436e-01 -1.790512e+01 8.100000e-01
1.966358e+00 8.307534e-01 -1.823905e+01 8.400000e-01
1.997053e+00 8.437215e-01 -1.852376e+01 8.700000e-01
2.022484e+00 8.544657e-01 -1.875965e+01 9.000000e-01
2.042744e+00 8.630252e-01 -1.894757e+01 9.300000e-01
2.057974e+00 8.694597e-01 -1.908884e+01 9.600000e-01
2.068359e+00 8.738473e-01 -1.918517e+01 9.900000e-01
2.074124e+00 8.762827e-01 -1.923864e+01 1.020000e+00
2.075526e+00 8.768753e-01 -1.925165e+01 1.050000e+00
2.072855e+00 8.757468e-01 -1.922687e+01 1.080000e+00
2.066422e+00 8.730289e-01 -1.916720e+01 1.110000e+00
2.056557e+00 8.688610e-01 -1.907570e+01 1.140000e+00
2.043601e+00 8.633875e-01 -1.895552e+01 1.170000e+00
2.027903e+00 8.567555e-01 -1.880992e+01 1.200000e+00
2.009812e+00 8.491122e-01 -1.864211e+01 1.230000e+00
